Time,Open,High,Low,Close,Volume
10/4/2017 1:30:00 AM,1275.02,1275.11,1274.8,1274.91,922
10/4/2017 1:45:00 AM,1274.9,1275.29,1274.79,1275.11,1031
10/4/2017 2:00:00 AM,1275.16,1276.19,1274.99,1276.16,1347
10/4/2017 2:15:00 AM,1276.17,1276.17,1275.45,1275.58,969
10/4/2017 2:30:00 AM,1275.57,1275.58,1275.18,1275.38,642
10/4/2017 2:45:00 AM,1275.29,1275.61,1275.28,1275.38,527
10/4/2017 3:00:00 AM,1275.32,1275.68,1275.29,1275.6,576
10/4/2017 3:15:00 AM,1275.61,1275.78,1275.55,1275.56,555
10/4/2017 3:30:00 AM,1275.57,1275.66,1275.09,1275.16,825
10/4/2017 3:45:00 AM,1275.17,1275.5,1275.07,1275.37,706
10/4/2017 4:00:00 AM,1275.36,1275.7,1275.36,1275.56,501
10/4/2017 4:15:00 AM,1275.48,1275.57,1275.36,1275.36,659
10/4/2017 4:30:00 AM,1275.28,1275.58,1275.28,1275.46,604
10/4/2017 4:45:00 AM,1275.45,1275.49,1275.25,1275.37,445
10/4/2017 5:00:00 AM,1275.38,1276.53,1275.25,1276.27,1147
10/4/2017 5:15:00 AM,1276.22,1276.43,1275.89,1276.19,1047
10/4/2017 5:30:00 AM,1276.17,1276.6,1275.98,1276.17,1011
10/4/2017 5:45:00 AM,1276.18,1276.77,1276.18,1276.52,1415
10/4/2017 6:00:00 AM,1276.48,1278.54,1276.19,1277.24,2410
10/4/2017 6:15:00 AM,1277.28,1277.96,1276.74,1277.69,1682
10/4/2017 6:30:00 AM,1277.68,1277.71,1276.12,1276.21,1354
10/4/2017 6:45:00 AM,1276.22,1276.3,1275.41,1275.54,1472
10/4/2017 7:00:00 AM,1275.53,1276.16,1275.23,1276.06,1995
10/4/2017 7:15:00 AM,1276.05,1276.34,1275.83,1276.07,1445
10/4/2017 7:30:00 AM,1276.05,1276.38,1275.58,1275.96,1759
10/4/2017 7:45:00 AM,1276.03,1276.28,1275.82,1275.97,1526
10/4/2017 8:00:00 AM,1275.99,1276.82,1275.64,1275.94,1793
10/4/2017 8:15:00 AM,1275.88,1276.06,1275,1275.47,1977
10/4/2017 8:30:00 AM,1275.45,1275.78,1275.14,1275.51,1643
10/4/2017 8:45:00 AM,1275.49,1275.85,1275.37,1275.59,950
10/4/2017 9:00:00 AM,1275.6,1276.05,1275.2,1275.8,1419
10/4/2017 9:15:00 AM,1275.79,1276.22,1275.43,1275.52,1269
10/4/2017 9:30:00 AM,1275.53,1275.9,1275.44,1275.9,1002
10/4/2017 9:45:00 AM,1275.91,1276.57,1275.81,1276.57,1090
10/4/2017 10:00:00 AM,1276.52,1277.98,1276.46,1277.98,1711
10/4/2017 10:15:00 AM,1277.99,1278.16,1277.27,1277.71,1683
10/4/2017 10:30:00 AM,1277.68,1279.03,1277.22,1278.59,1647
10/4/2017 10:45:00 AM,1278.6,1280.32,1278.41,1279.74,2039
10/4/2017 11:00:00 AM,1279.75,1279.93,1279.21,1279.24,1644
10/4/2017 11:15:00 AM,1279.22,1279.37,1278.61,1278.94,1433
10/4/2017 11:30:00 AM,1278.95,1281.41,1278.95,1280.96,2155
10/4/2017 11:45:00 AM,1280.95,1281.62,1280.23,1281,2054
10/4/2017 12:00:00 PM,1281.01,1282.21,1280.33,1280.7,2288
10/4/2017 12:15:00 PM,1280.78,1280.78,1276.8,1278.25,3632
10/4/2017 12:30:00 PM,1278.24,1278.29,1276.35,1277.28,3043
10/4/2017 12:45:00 PM,1277.27,1277.31,1276.59,1277.27,2341
10/4/2017 1:00:00 PM,1277.31,1277.5,1275.09,1276.44,2665
10/4/2017 1:15:00 PM,1276.34,1276.83,1275.55,1275.94,2013
10/4/2017 1:30:00 PM,1276.03,1276.36,1274.48,1275.46,3203
10/4/2017 1:45:00 PM,1275.44,1275.83,1274.5,1275.34,2699
10/4/2017 2:00:00 PM,1275.33,1275.33,1270.63,1273.04,4129
10/4/2017 2:15:00 PM,1273.05,1275.09,1272.32,1274.45,3268
10/4/2017 2:30:00 PM,1274.43,1276.32,1274.2,1276.11,3195
10/4/2017 2:45:00 PM,1276.1,1276.2,1274.01,1275.1,3320
10/4/2017 3:00:00 PM,1275.07,1275.45,1274.09,1274.85,3134
10/4/2017 3:15:00 PM,1274.86,1274.94,1273.73,1274.04,2241
10/4/2017 3:30:00 PM,1273.94,1274.38,1273.66,1273.95,1857
10/4/2017 3:45:00 PM,1273.94,1274.26,1273.01,1273.52,1769
10/4/2017 4:00:00 PM,1273.51,1273.76,1272.07,1272.17,2372
10/4/2017 4:15:00 PM,1272.12,1273.47,1271.85,1273.38,2076
10/4/2017 4:30:00 PM,1273.36,1273.86,1273.05,1273.3,1669
10/4/2017 4:45:00 PM,1273.31,1274.11,1273.27,1273.72,1798
10/4/2017 5:00:00 PM,1273.66,1273.66,1272.3,1272.83,2077
10/4/2017 5:15:00 PM,1272.82,1274.55,1272.81,1274.24,1661
10/4/2017 5:30:00 PM,1274.27,1275.27,1274.25,1274.74,1994
10/4/2017 5:45:00 PM,1274.75,1275.13,1274.27,1274.43,1614
10/4/2017 6:00:00 PM,1274.41,1275,1274.33,1274.6,1191
10/4/2017 6:15:00 PM,1274.55,1274.83,1274.19,1274.73,945
10/4/2017 6:30:00 PM,1274.76,1274.83,1274.47,1274.49,788
10/4/2017 6:45:00 PM,1274.51,1274.65,1274.21,1274.55,828
10/4/2017 7:00:00 PM,1274.58,1275.25,1274.26,1275.16,976
10/4/2017 7:15:00 PM,1275.14,1276.05,1275,1275.97,1539
10/4/2017 7:30:00 PM,1275.98,1276.29,1275.69,1275.77,1350
10/4/2017 7:45:00 PM,1275.76,1275.82,1275.17,1275.3,1329
10/4/2017 8:00:00 PM,1275.29,1275.61,1274.71,1274.85,992
10/4/2017 8:15:00 PM,1274.83,1275.05,1274.41,1274.97,897
10/4/2017 8:30:00 PM,1274.94,1275.17,1274.76,1275.16,344
10/4/2017 8:45:00 PM,1275.15,1275.2,1274.32,1274.56,648
10/4/2017 10:00:00 PM,1274.93,1275.67,1274.91,1275.32,751
10/4/2017 10:15:00 PM,1275.33,1275.43,1275.19,1275.32,279
10/4/2017 10:30:00 PM,1275.31,1275.45,1274.72,1274.9,485
10/4/2017 10:45:00 PM,1274.89,1275.15,1274.45,1274.85,594
10/4/2017 11:00:00 PM,1274.82,1274.84,1274.56,1274.72,356
10/4/2017 11:15:00 PM,1274.73,1275.11,1274.62,1274.99,356
10/4/2017 11:30:00 PM,1274.94,1274.94,1274.1,1274.17,658
10/4/2017 11:45:00 PM,1274.16,1274.23,1273.69,1274.02,778
10/5/2017 12:00:00 AM,1274.03,1274.26,1273.47,1274.04,1034
10/5/2017 12:15:00 AM,1274.05,1274.16,1273.03,1273.43,1282
10/5/2017 12:30:00 AM,1273.37,1274.19,1273.13,1274.11,1541
10/5/2017 12:45:00 AM,1274.12,1274.66,1273.95,1274.64,1280
10/5/2017 1:00:00 AM,1274.66,1275.24,1274.52,1274.76,1281
10/5/2017 1:15:00 AM,1274.75,1275.02,1274.49,1274.75,871
10/5/2017 1:30:00 AM,1274.8,1274.83,1274.4,1274.43,506
10/5/2017 1:45:00 AM,1274.47,1274.55,1273.68,1273.73,930
