Time,Open,High,Low,Close,Volume
2025-12-30 03:00:00,4346.06,4350.82,4334.57,4339.65,12034
2025-12-30 04:00:00,4339.66,4360.12,4324.58,4360.12,17427
2025-12-30 05:00:00,4360.44,4364.74,4348.93,4362.53,15274
2025-12-30 06:00:00,4362.65,4369.13,4356.18,4359.28,12868
2025-12-30 07:00:00,4359.39,4369.61,4357.56,4363.44,7395
2025-12-30 08:00:00,4363.72,4379.98,4358.78,4377.77,13197
2025-12-30 09:00:00,4377.70,4378.52,4359.92,4364.69,15752
2025-12-30 10:00:00,4364.58,4383.19,4359.25,4372.49,13137
2025-12-30 11:00:00,4372.35,4373.65,4350.22,4365.05,13103
2025-12-30 12:00:00,4365.09,4376.35,4364.19,4372.12,11665
2025-12-30 13:00:00,4372.06,4391.64,4367.63,4384.89,11921
2025-12-30 14:00:00,4385.58,4390.23,4381.19,4384.29,10769
2025-12-30 15:00:00,4384.27,4402.78,4383.47,4401.21,14102
2025-12-30 16:00:00,4401.74,4404.11,4376.37,4388.52,18565
2025-12-30 17:00:00,4388.47,4392.14,4355.73,4366.48,18871
2025-12-30 18:00:00,4366.44,4377.43,4359.33,4365.09,19105
2025-12-30 19:00:00,4365.27,4379.90,4354.75,4377.80,17222
2025-12-30 20:00:00,4377.82,4381.75,4364.35,4370.16,16133
2025-12-30 21:00:00,4369.54,4378.64,4362.67,4364.80,14430
2025-12-30 22:00:00,4364.86,4368.02,4337.67,4348.47,13184
2025-12-30 23:00:00,4348.52,4355.37,4338.06,4341.33,15501
2025-12-31 00:00:00,4341.99,4350.54,4334.31,4338.63,7830
2025-12-31 02:00:00,4342.47,4346.19,4328.12,4339.10,9725
2025-12-31 03:00:00,4339.14,4346.64,4332.69,4342.69,10639
2025-12-31 04:00:00,4342.38,4373.06,4336.82,4365.99,16460
2025-12-31 05:00:00,4366.19,4371.10,4346.55,4348.67,15859
2025-12-31 06:00:00,4348.71,4359.77,4340.87,4348.59,16378
2025-12-31 07:00:00,4348.42,4351.34,4330.83,4332.91,12344
2025-12-31 08:00:00,4333.01,4343.08,4276.29,4285.94,16269
2025-12-31 09:00:00,4286.01,4328.63,4274.63,4327.96,15632
2025-12-31 10:00:00,4328.08,4334.89,4323.71,4331.09,11677
2025-12-31 11:00:00,4330.25,4332.82,4303.38,4307.37,11646
2025-12-31 12:00:00,4307.21,4337.22,4307.21,4325.86,12172
2025-12-31 13:00:00,4326.06,4331.48,4303.57,4306.27,10343
2025-12-31 14:00:00,4306.54,4316.22,4304.10,4310.98,9969
2025-12-31 15:00:00,4310.85,4318.05,4303.10,4313.85,11951
2025-12-31 16:00:00,4313.94,4348.30,4307.98,4345.85,14986
2025-12-31 17:00:00,4345.86,4353.27,4333.00,4346.07,18239
2025-12-31 18:00:00,4346.00,4346.35,4327.39,4337.35,18644
2025-12-31 19:00:00,4337.45,4339.79,4317.13,4323.04,16139
2025-12-31 20:00:00,4323.06,4329.61,4318.11,4321.87,14074
2025-12-31 21:00:00,4321.76,4331.45,4315.79,4319.70,14572
